latitude,longitude,Mineral,id,xcoord,ycoord,n,distance,feature_x,feature_y,nearest_x,nearest_y,left,bottom,right,top,Grid_id,ADM3
-30.995690000000000,26.321899999999999,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.559121922866261,26.321899999999999,-30.995690000000000,26.732915790000000,-31.374745860000001,26.240000000000002,-31.040000000000003,26.399999999999999,-30.880000000000003,"3773",Gariep Local Municipality
-30.983300000000000,29.516700000000000,Aluminium,"6",29.550054280000001,-30.660245840000002,"1",0.324771455469262,29.516700000000000,-30.983300000000000,29.550054280000001,-30.660245840000002,29.440000000000001,-31.040000000000003,29.600000000000001,-30.880000000000003,"151",Mbizana Local Municipality
-30.971579999999999,19.439769999999999,Zink,"18",19.890560730000001,-31.469657999999999,"1",0.671784173926369,19.439769999999999,-30.971579999999999,19.890560730000001,-31.469657999999999,19.359999999999999,-31.040000000000003,19.520000000000000,-30.880000000000003,"2653",Hantam Local Municipality
-30.962550000000000,27.595700000000001,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.956191413905430,27.595700000000001,-30.962550000000000,26.732915790000000,-31.374745860000001,27.520000000000003,-31.040000000000003,27.680000000000000,-30.880000000000003,"3662",Senqu Local Municipality
-30.961670000000002,22.127359999999999,Uranium,"16",21.997147250000001,-31.554152949999999,"1",0.606622952337992,22.127359999999999,-30.961670000000002,21.997147250000001,-31.554152949999999,22.079999999999998,-31.040000000000003,22.240000000000002,-30.880000000000003,"2552",Kareeberg Local Municipality
-30.916699999999999,28.983300000000000,Nickel,"13",29.222044530000002,-30.812217810000000,"1",0.260605983492547,28.983300000000000,-30.916699999999999,29.222044530000002,-30.812217810000000,28.960000000000001,-31.040000000000003,29.120000000000001,-30.880000000000003,"174",Umzimvubu Local Municipality
-30.916650000000001,30.300000000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.367231264831684,30.300000000000001,-30.916650000000001,30.479630390000001,-30.596350569999998,30.240000000000002,-31.040000000000003,30.399999999999999,-30.880000000000003,"3777",Hibiscus Coast Local Municipality
-30.913889999999999,30.327500000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.352100759962652,30.327500000000001,-30.913889999999999,30.479630390000001,-30.596350569999998,30.240000000000002,-31.040000000000003,30.399999999999999,-30.880000000000003,"3777",Hibiscus Coast Local Municipality
-30.912939999999999,29.818890000000000,Aluminium,"6",29.550054280000001,-30.660245840000002,"1",0.368953903416161,29.818890000000000,-30.912939999999999,29.550054280000001,-30.660245840000002,29.759999999999998,-31.040000000000003,29.920000000000002,-30.880000000000003,"157",Mbizana Local Municipality
-30.894420000000000,30.344030000000000,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.327464274186785,30.344030000000000,-30.894420000000000,30.479630390000001,-30.596350569999998,30.240000000000002,-31.040000000000003,30.399999999999999,-30.880000000000003,"3777",Hibiscus Coast Local Municipality
-30.885980000000000,30.346340000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.318828378267176,30.346340000000001,-30.885980000000000,30.479630390000001,-30.596350569999998,30.240000000000002,-31.040000000000003,30.399999999999999,-30.880000000000003,"3777",Hibiscus Coast Local Municipality
-30.864170000000001,30.368610000000000,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.289918564568188,30.368610000000000,-30.864170000000001,30.479630390000001,-30.596350569999998,30.240000000000002,-30.880000000000003,30.399999999999999,-30.720000000000002,"3778",Ezingoleni Local Municipality
-30.850639999999999,28.431200000000000,Nickel,"13",29.222044530000002,-30.812217810000000,"1",0.791777326851002,28.431200000000000,-30.850639999999999,29.222044530000002,-30.812217810000000,28.320000000000000,-30.880000000000003,28.480000000000000,-30.720000000000002,"3627",Elundini Local Municipality
-30.850000000000001,26.683299999999999,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.527086277761491,26.683299999999999,-30.850000000000001,26.732915790000000,-31.374745860000001,26.560000000000002,-30.880000000000003,26.719999999999999,-30.720000000000002,"3750",Maletswai Local Municipality
-30.850000000000001,30.366700000000002,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.277653212343885,30.366700000000002,-30.850000000000001,30.479630390000001,-30.596350569999998,30.240000000000002,-30.880000000000003,30.399999999999999,-30.720000000000002,"3778",Ezingoleni Local Municipality
-30.849760000000000,30.383250000000000,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.271119012224296,30.383250000000000,-30.849760000000000,30.479630390000001,-30.596350569999998,30.240000000000002,-30.880000000000003,30.399999999999999,-30.720000000000002,"3778",Ezingoleni Local Municipality
-30.822600000000001,25.080469999999998,Uranium,"16",24.513476420000000,-31.547208160000000,"1",0.920075380226967,25.080469999999998,-30.822600000000001,24.513476420000000,-31.547208160000000,24.960000000000001,-30.880000000000003,25.120000000000001,-30.720000000000002,"239",Umsobomvu Local Municipality
-30.817620000000002,29.283149999999999,Nickel,"13",29.222044530000002,-30.812217810000000,"1",0.061343802626808,29.283149999999999,-30.817620000000002,29.222044530000002,-30.812217810000000,29.280000000000001,-30.880000000000003,29.440000000000001,-30.720000000000002,"181",Umzimvubu Local Municipality
-30.809500000000000,30.409939999999999,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.224253048959602,30.409939999999999,-30.809500000000000,30.479630390000001,-30.596350569999998,30.399999999999999,-30.880000000000003,30.560000000000002,-30.720000000000002,"3907",Hibiscus Coast Local Municipality
-30.808949999999999,25.940049999999999,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.974043693139823,25.940049999999999,-30.808949999999999,26.732915790000000,-31.374745860000001,25.920000000000002,-30.880000000000003,26.079999999999998,-30.720000000000002,"305",Gariep Local Municipality
-30.805740000000000,30.338190000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.252684224515654,30.338190000000001,-30.805740000000000,30.479630390000001,-30.596350569999998,30.240000000000002,-30.880000000000003,30.399999999999999,-30.720000000000002,"3778",Ezingoleni Local Municipality
-30.795000000000002,27.965280000000000,Nickel,"13",29.222044530000002,-30.812217810000000,"1",1.256882467395946,27.965280000000000,-30.795000000000002,29.222044530000002,-30.812217810000000,27.840000000000000,-30.880000000000003,28.000000000000000,-30.720000000000002,"3609",Senqu Local Municipality
-30.793939999999999,30.120290000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.410081819559313,30.120290000000001,-30.793939999999999,30.479630390000001,-30.596350569999998,30.079999999999998,-30.880000000000003,30.240000000000002,-30.720000000000002,"148",Mbizana Local Municipality
-30.757050000000000,26.688600000000001,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.619283509149457,26.688600000000001,-30.757050000000000,26.732915790000000,-31.374745860000001,26.560000000000002,-30.880000000000003,26.719999999999999,-30.720000000000002,"3750",Maletswai Local Municipality
-30.753550000000001,30.447600000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.160429444541448,30.447600000000001,-30.753550000000001,30.479630390000001,-30.596350569999998,30.399999999999999,-30.880000000000003,30.560000000000002,-30.720000000000002,"3907",Hibiscus Coast Local Municipality
-30.750000000000000,30.449999999999999,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.156480373692286,30.449999999999999,-30.750000000000000,30.479630390000001,-30.596350569999998,30.399999999999999,-30.880000000000003,30.560000000000002,-30.720000000000002,"3907",Hibiscus Coast Local Municipality
-30.747509999999998,30.438089999999999,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.156763443695516,30.438089999999999,-30.747509999999998,30.479630390000001,-30.596350569999998,30.399999999999999,-30.880000000000003,30.560000000000002,-30.720000000000002,"3907",Hibiscus Coast Local Municipality
-30.740559999999999,30.423060000000000,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.154908259062185,30.423060000000000,-30.740559999999999,30.479630390000001,-30.596350569999998,30.399999999999999,-30.880000000000003,30.560000000000002,-30.720000000000002,"3907",Hibiscus Coast Local Municipality
-30.740089999999999,29.033080000000002,Nickel,"13",29.222044530000002,-30.812217810000000,"1",0.202262242085657,29.033080000000002,-30.740089999999999,29.222044530000002,-30.812217810000000,28.960000000000001,-30.880000000000003,29.120000000000001,-30.720000000000002,"175",Umzimvubu Local Municipality
-30.734950000000001,25.783760000000001,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",0.914563363922096,25.783760000000001,-30.734950000000001,25.587227020000000,-29.841752970000002,25.759999999999998,-30.880000000000003,25.920000000000002,-30.720000000000002,"294",Gariep Local Municipality
-30.733300000000000,30.033300000000001,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.466868250596330,30.033300000000001,-30.733300000000000,30.479630390000001,-30.596350569999998,29.920000000000002,-30.880000000000003,30.079999999999998,-30.720000000000002,"147",UMuziwabantu Local Municipality
-30.719069999999999,25.106570000000001,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",1.000358106881378,25.106570000000001,-30.719069999999999,25.587227020000000,-29.841752970000002,24.960000000000001,-30.720000000000002,25.120000000000001,-30.560000000000002,"240",Umsobomvu Local Municipality
-30.699999999999999,27.233300000000000,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.840039483122351,27.233300000000000,-30.699999999999999,26.732915790000000,-31.374745860000001,27.200000000000003,-30.720000000000002,27.359999999999999,-30.560000000000002,"391",Senqu Local Municipality
-30.692850000000000,23.762680000000000,Uranium,"16",24.224110140000001,-31.676844259999999,"1",1.086812991187245,23.762680000000000,-30.692850000000000,24.224110140000001,-31.676844259999999,23.680000000000000,-30.720000000000002,23.840000000000000,-30.560000000000002,"2868",Emthanjeni Local Municipality
-30.677640000000000,30.500800000000002,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.084000737004370,30.500800000000002,-30.677640000000000,30.479630390000001,-30.596350569999998,30.399999999999999,-30.720000000000002,30.560000000000002,-30.560000000000002,"3903",Umzumbe Local Municipality
-30.673690000000001,30.505250000000000,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.081472399309688,30.505250000000000,-30.673690000000001,30.479630390000001,-30.596350569999998,30.399999999999999,-30.720000000000002,30.560000000000002,-30.560000000000002,"3903",Umzumbe Local Municipality
-30.651109999999999,24.021390000000000,Uranium,"16",24.513476420000000,-31.547208160000000,"1",1.022321357061371,24.021390000000000,-30.651109999999999,24.513476420000000,-31.547208160000000,24.000000000000000,-30.720000000000002,24.160000000000000,-30.560000000000002,"2487",Emthanjeni Local Municipality
-30.616260000000000,30.530799999999999,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.054906414839042,30.530799999999999,-30.616260000000000,30.479630390000001,-30.596350569999998,30.399999999999999,-30.720000000000002,30.560000000000002,-30.560000000000002,"3903",Umzumbe Local Municipality
-30.600100000000001,29.851060000000000,Aluminium,"6",29.550054280000001,-30.660245840000002,"1",0.306955966780292,29.851060000000000,-30.600100000000001,29.550054280000001,-30.660245840000002,29.759999999999998,-30.720000000000002,29.920000000000002,-30.560000000000002,"129",UMuziwabantu Local Municipality
-30.586659999999998,23.496390000000002,Diamond (Alluvial),"4",22.821636219999998,-29.661277840000000,"1",1.145261893922327,23.496390000000002,-30.586659999999998,22.821636219999998,-29.661277840000000,23.359999999999999,-30.720000000000002,23.520000000000000,-30.560000000000002,"2856",Emthanjeni Local Municipality
-30.576419999999999,30.555560000000000,Titanium,"15",30.479630390000001,-30.596350569999998,"1",0.078501804407777,30.555560000000000,-30.576419999999999,30.479630390000001,-30.596350569999998,30.399999999999999,-30.720000000000002,30.560000000000002,-30.560000000000002,"3903",Umzumbe Local Municipality
-30.575140000000001,22.879660000000001,Zink,"18",22.288249730000000,-29.981157860000000,"1",0.838200984311314,22.879660000000001,-30.575140000000001,22.288249730000000,-29.981157860000000,22.719999999999999,-30.720000000000002,22.880000000000003,-30.560000000000002,"2574",Kareeberg Local Municipality
-30.566700000000001,26.899999999999999,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.825139530682213,26.899999999999999,-30.566700000000001,26.732915790000000,-31.374745860000001,26.880000000000003,-30.720000000000002,27.039999999999999,-30.560000000000002,"385",Mohokare Local Municipality
-30.550000000000001,29.416699999999999,Aluminium,"6",29.550054280000001,-30.660245840000002,"1",0.173024591407190,29.416699999999999,-30.550000000000001,29.550054280000001,-30.660245840000002,29.280000000000001,-30.560000000000002,29.440000000000001,-30.400000000000002,"39",Greater Kokstad Local Municipality
-30.508740000000000,25.978870000000001,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",0.773470052407654,25.978870000000001,-30.508740000000000,25.587227020000000,-29.841752970000002,25.920000000000002,-30.560000000000002,26.079999999999998,-30.400000000000002,"307",Kopanong Local Municipality
-30.481850000000001,17.910499999999999,Titanium,"15",17.593571200000000,-30.660011149999999,"1",0.363572908284929,17.910499999999999,-30.481850000000001,17.593571200000000,-30.660011149999999,17.760000000000002,-30.560000000000002,17.920000000000002,-30.400000000000002,"3138",Kamiesberg Local Municipality
-30.463329999999999,20.486110000000000,Uranium,"16",20.117423890000001,-29.459141089999999,"1",1.069731188043949,20.486110000000000,-30.463329999999999,20.117423890000001,-29.459141089999999,20.480000000000000,-30.560000000000002,20.640000000000001,-30.400000000000002,"2698",Namaqualand
-30.448599999999999,24.455030000000001,Uranium,"16",24.513476420000000,-31.547208160000000,"1",1.100161748666715,24.455030000000001,-30.448599999999999,24.513476420000000,-31.547208160000000,24.320000000000000,-30.560000000000002,24.480000000000000,-30.400000000000002,"2496",Renosterberg Local Municipality
-30.416699999999999,26.833300000000001,Coal,"20",26.732915790000000,-31.374745860000001,"1",0.963290641229566,26.833300000000001,-30.416699999999999,26.732915790000000,-31.374745860000001,26.719999999999999,-30.560000000000002,26.880000000000003,-30.400000000000002,"383",Mohokare Local Municipality
-30.416699999999999,30.683299999999999,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.192338499146553,30.683299999999999,-30.416699999999999,30.715753270000000,-30.227119190000000,30.560000000000002,-30.560000000000002,30.719999999999999,-30.400000000000002,"3905",Umzumbe Local Municipality
-30.388150000000000,29.960000000000001,Gold,"1",30.352660250000000,-30.289127959999998,"1",0.404953622450551,29.960000000000001,-30.388150000000000,30.352660250000000,-30.289127959999998,29.920000000000002,-30.400000000000002,30.079999999999998,-30.240000000000002,"136",Umzimkhulu Local Municipality
-30.376819999999999,30.689979999999998,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.151903238810595,30.689979999999998,-30.376819999999999,30.715753270000000,-30.227119190000000,30.560000000000002,-30.400000000000002,30.719999999999999,-30.240000000000002,"3906",Vulamehlo Local Municipality
-30.366650000000000,30.699999999999999,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.140417279759113,30.699999999999999,-30.366650000000000,30.715753270000000,-30.227119190000000,30.560000000000002,-30.400000000000002,30.719999999999999,-30.240000000000002,"3906",Vulamehlo Local Municipality
-30.351389999999999,21.824169999999999,Zink,"18",22.288249730000000,-29.981157860000000,"1",0.593668117120882,21.824169999999999,-30.351389999999999,22.288249730000000,-29.981157860000000,21.760000000000002,-30.400000000000002,21.920000000000002,-30.240000000000002,"2104",Kareeberg Local Municipality
-30.334959999999999,28.801890000000000,Nickel,"13",29.222044530000002,-30.812217810000000,"1",0.635849704164057,28.801890000000000,-30.334959999999999,29.222044530000002,-30.812217810000000,28.800000000000001,-30.400000000000002,28.960000000000001,-30.240000000000002,"126",Matatiele Local Municipality
-30.322500000000002,30.737780000000001,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.097891142350824,30.737780000000001,-30.322500000000002,30.715753270000000,-30.227119190000000,30.719999999999999,-30.400000000000002,30.880000000000003,-30.240000000000002,"3994",eThekwini Metropolitan Municipality
-30.316700000000001,30.666699999999999,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.102131997033003,30.666699999999999,-30.316700000000001,30.715753270000000,-30.227119190000000,30.560000000000002,-30.400000000000002,30.719999999999999,-30.240000000000002,"3906",Vulamehlo Local Municipality
-30.312020000000000,30.671040000000001,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.095955323212154,30.671040000000001,-30.312020000000000,30.715753270000000,-30.227119190000000,30.560000000000002,-30.400000000000002,30.719999999999999,-30.240000000000002,"3906",Vulamehlo Local Municipality
-30.303609999999999,26.985240000000001,Diamond (Kimberline),"5",27.141600900000000,-29.340998020000001,"1",0.975228463022038,26.985240000000001,-30.303609999999999,27.141600900000000,-29.340998020000001,26.880000000000003,-30.400000000000002,27.039999999999999,-30.240000000000002,"387",Mohokare Local Municipality
-30.296450000000000,30.659800000000001,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.089092814743665,30.659800000000001,-30.296450000000000,30.715753270000000,-30.227119190000000,30.560000000000002,-30.400000000000002,30.719999999999999,-30.240000000000002,"3906",Vulamehlo Local Municipality
-30.283300000000001,30.750000000000000,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.065796063164517,30.750000000000000,-30.283300000000001,30.715753270000000,-30.227119190000000,30.719999999999999,-30.400000000000002,30.880000000000003,-30.240000000000002,"3994",eThekwini Metropolitan Municipality
-30.278020000000001,30.749269999999999,Titanium,"15",30.715753270000000,-30.227119190000000,"1",0.060944758991640,30.749269999999999,-30.278020000000001,30.715753270000000,-30.227119190000000,30.719999999999999,-30.400000000000002,30.880000000000003,-30.240000000000002,"3994",eThekwini Metropolitan Municipality
-30.266700000000000,30.199999999999999,Gold,"1",30.352660250000000,-30.289127959999998,"1",0.154298947889557,30.199999999999999,-30.266700000000000,30.352660250000000,-30.289127959999998,30.079999999999998,-30.400000000000002,30.240000000000002,-30.240000000000002,"141",Umzimkhulu Local Municipality
-30.263929999999998,25.278390000000002,Diamond (Kimberline),"5",25.442338540000002,-29.768037780000000,"1",0.522291314904487,25.278390000000002,-30.263929999999998,25.442338540000002,-29.768037780000000,25.120000000000001,-30.400000000000002,25.280000000000001,-30.240000000000002,"253",Kopanong Local Municipality
-30.260560000000002,25.703330000000001,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",0.434602381887515,25.703330000000001,-30.260560000000002,25.587227020000000,-29.841752970000002,25.600000000000001,-30.400000000000002,25.759999999999998,-30.240000000000002,"286",Kopanong Local Municipality
-30.241650000000000,29.641700000000000,Aluminium,"6",29.550054280000001,-30.660245840000002,"1",0.428510694451872,29.641700000000000,-30.241650000000000,29.550054280000001,-30.660245840000002,29.600000000000001,-30.400000000000002,29.759999999999998,-30.240000000000002,"48",Umzimkhulu Local Municipality
-30.226520000000001,28.712360000000000,Nickel,"13",29.222044530000002,-30.812217810000000,"1",0.776414995192724,28.712360000000000,-30.226520000000001,29.222044530000002,-30.812217810000000,28.640000000000001,-30.240000000000002,28.800000000000001,-30.080000000000002,"123",Matatiele Local Municipality
-30.208870000000001,26.534620000000000,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",1.016035615650013,26.534620000000000,-30.208870000000001,25.587227020000000,-29.841752970000002,26.399999999999999,-30.240000000000002,26.560000000000002,-30.080000000000002,"194",Mohokare Local Municipality
-30.199999999999999,26.766700000000000,Diamond (Kimberline),"5",27.141600900000000,-29.340998020000001,"1",0.937248679094683,26.766700000000000,-30.199999999999999,27.141600900000000,-29.340998020000001,26.719999999999999,-30.240000000000002,26.880000000000003,-30.080000000000002,"206",Mohokare Local Municipality
-30.199999999999999,30.800000000000001,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.065484728992173,30.800000000000001,-30.199999999999999,30.748162300000001,-30.159986220000000,30.719999999999999,-30.240000000000002,30.880000000000003,-30.080000000000002,"3995",eThekwini Metropolitan Municipality
-30.187989999999999,30.794720000000002,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.054330756699851,30.794720000000002,-30.187989999999999,30.748162300000001,-30.159986220000000,30.719999999999999,-30.240000000000002,30.880000000000003,-30.080000000000002,"3995",eThekwini Metropolitan Municipality
-30.183350000000001,21.300000000000001,Zink,"18",22.177133080000001,-29.857309090000001,"1",0.935769798093481,21.300000000000001,-30.183350000000001,22.177133080000001,-29.857309090000001,21.280000000000001,-30.240000000000002,21.440000000000001,-30.080000000000002,"2526",Kareeberg Local Municipality
-30.107370000000000,30.851330000000001,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.115810366247493,30.851330000000001,-30.107370000000000,30.748162300000001,-30.159986220000000,30.719999999999999,-30.240000000000002,30.880000000000003,-30.080000000000002,"3995",eThekwini Metropolitan Municipality
-30.080249999999999,24.666509999999999,Diamond (Kimberline),"5",25.017840679999999,-29.435048439999999,"1",0.734655225078878,24.666509999999999,-30.080249999999999,25.017840679999999,-29.435048439999999,24.640000000000001,-30.240000000000002,24.800000000000001,-30.080000000000002,"2473",Renosterberg Local Municipality
-30.071670000000001,30.854199999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.137999088896912,30.854199999999999,-30.071670000000001,30.748162300000001,-30.159986220000000,30.719999999999999,-30.080000000000002,30.880000000000003,-29.920000000000002,"3996",eThekwini Metropolitan Municipality
-30.050000000000001,30.883299999999998,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.174238820448193,30.883299999999998,-30.050000000000001,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-30.049720000000001,30.888610000000000,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.178561461991041,30.888610000000000,-30.049720000000001,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-30.036490000000001,30.871300000000002,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.174396701561637,30.871300000000002,-30.036490000000001,30.748162300000001,-30.159986220000000,30.719999999999999,-30.080000000000002,30.880000000000003,-29.920000000000002,"3996",eThekwini Metropolitan Municipality
-30.034060000000000,30.816230000000001,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.143145466804850,30.816230000000001,-30.034060000000000,30.748162300000001,-30.159986220000000,30.719999999999999,-30.080000000000002,30.880000000000003,-29.920000000000002,"3996",eThekwini Metropolitan Municipality
-30.033300000000001,29.833300000000001,Aluminium,"6",30.086395880000001,-29.940887199999999,"1",0.269439510979394,29.833300000000001,-30.033300000000001,30.086395880000001,-29.940887199999999,29.759999999999998,-30.080000000000002,29.920000000000002,-29.920000000000002,"133",Umzimkhulu Local Municipality
-30.022639999999999,25.782660000000000,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",0.266297140979584,25.782660000000000,-30.022639999999999,25.587227020000000,-29.841752970000002,25.759999999999998,-30.080000000000002,25.920000000000002,-29.920000000000002,"299",Kopanong Local Municipality
-30.001310000000000,24.740780000000001,Diamond (Kimberline),"5",25.017840679999999,-29.435048439999999,"1",0.630408418991764,24.740780000000001,-30.001310000000000,25.017840679999999,-29.435048439999999,24.640000000000001,-30.080000000000002,24.800000000000001,-29.920000000000002,"2474",Letsemeng Local Municipality
-30.001220000000000,30.869940000000000,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.200091281245281,30.869940000000000,-30.001220000000000,30.748162300000001,-30.159986220000000,30.719999999999999,-30.080000000000002,30.880000000000003,-29.920000000000002,"3996",eThekwini Metropolitan Municipality
-29.986239999999999,30.921710000000001,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.245573926017359,30.921710000000001,-29.986239999999999,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.983300000000000,30.699999999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.183132813769621,30.699999999999999,-29.983300000000000,30.748162300000001,-30.159986220000000,30.560000000000002,-30.080000000000002,30.719999999999999,-29.920000000000002,"3992",Mkhambathini Local Municipality
-29.983300000000000,30.933299999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.255917932742467,30.933299999999999,-29.983300000000000,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.983300000000000,30.949999999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.268247045611276,30.949999999999999,-29.983300000000000,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.966699999999999,30.516700000000000,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.301553244325408,30.516700000000000,-29.966699999999999,30.748162300000001,-30.159986220000000,30.399999999999999,-30.080000000000002,30.560000000000002,-29.920000000000002,"3897",Richmond Local Municipality
-29.962109999999999,30.765519999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.198636069712373,30.765519999999999,-29.962109999999999,30.748162300000001,-30.159986220000000,30.719999999999999,-30.080000000000002,30.880000000000003,-29.920000000000002,"3996",eThekwini Metropolitan Municipality
-29.955610000000000,30.939679999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.280086894935800,30.939679999999999,-29.955610000000000,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.952230000000000,23.677240000000001,Diamond (Alluvial),"4",23.937531780000000,-29.391836090000002,"1",0.617894121270509,23.677240000000001,-29.952230000000000,23.937531780000000,-29.391836090000002,23.520000000000000,-30.080000000000002,23.680000000000000,-29.920000000000002,"2153",Bo Karoo
-29.949999999999999,30.816939999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.220962857981106,30.816939999999999,-29.949999999999999,30.748162300000001,-30.159986220000000,30.719999999999999,-30.080000000000002,30.880000000000003,-29.920000000000002,"3996",eThekwini Metropolitan Municipality
-29.949999999999999,30.949999999999999,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.291260484328339,30.949999999999999,-29.949999999999999,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.935759999999998,30.898630000000001,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.270033195142337,30.898630000000001,-29.935759999999998,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.933299999999999,26.149999999999999,Diamond (Kimberline),"5",25.587227020000000,-29.841752970000002,"1",0.570170400599592,26.149999999999999,-29.933299999999999,25.587227020000000,-29.841752970000002,26.079999999999998,-30.080000000000002,26.240000000000002,-29.920000000000002,"183",Kopanong Local Municipality
-29.933299999999999,29.866700000000002,Aluminium,"6",30.086395880000001,-29.940887199999999,"1",0.219826852983921,29.866700000000002,-29.933299999999999,30.086395880000001,-29.940887199999999,29.759999999999998,-30.080000000000002,29.920000000000002,-29.920000000000002,"133",Umzimkhulu Local Municipality
-29.923800000000000,30.933879999999998,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.300457974783792,30.933879999999998,-29.923800000000000,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.922499999999999,30.951180000000001,Titanium,"15",30.748162300000001,-30.159986220000000,"1",0.312435419252010,30.951180000000001,-29.922499999999999,30.748162300000001,-30.159986220000000,30.880000000000003,-30.080000000000002,31.039999999999999,-29.920000000000002,"3998",eThekwini Metropolitan Municipality
-29.918140000000001,30.290859999999999,Aluminium,"6",30.086395880000001,-29.940887199999999,"1",0.205725573216392,30.290859999999999,-29.918140000000001,30.086395880000001,-29.940887199999999,30.240000000000002,-29.920000000000002,30.399999999999999,-29.760000000000002,"3895",Richmond Local Municipality
